t,step,x,y,theta,theta_dot,theta_ddot,tau,x_target,y_target,theta_target,ex,ey,etheta,p_error,i_error,d_error,kp,ki,kd,reward,reward_cum,force_left,force_right
5.0200000000000005,251,0.19613586366176605,0.980576753616333,0.19741567969322205,3.532338857650757,-1.0634664297103882,0.0,-0.01884397678077221,0.9998224377632141,-0.01884509064257145,-0.2149798423051834,0.019245706498622894,-0.21626077592372894,-0.21626077592372894,0.9146808385848999,0.0,10.0,0.5,1.0,-0.5374168970619541,-35.750649894949674,5.0,5.0
5.04,252,0.2641649842262268,0.9644774794578552,0.2673380672931671,3.4961187839508057,-1.810996651649475,-0.3139524459838867,-0.03765450045466423,0.9992908239364624,-0.037663403898477554,-0.30181950330734253,0.03481331467628479,-0.30500146746635437,-0.30500146746635437,0.9094681739807129,0.0,10.0,0.5,1.0,-0.532893973712107,-36.28354386866178,5.313952445983887,4.686047554016113
5.0600000000000005,253,0.32994240522384644,0.9440010786056519,0.33624255657196045,3.4452247619628906,-2.5446979999542236,-0.6266660690307617,-0.05639825016260147,0.9984083771705627,-0.05642819404602051,-0.3863406479358673,0.054407283663749695,-0.39267075061798096,-0.39267075061798096,0.9024914503097534,0.0,10.0,0.5,1.0,-0.5264538100341529,-36.809997678695936,5.626666069030762,4.373333930969238
5.08,254,0.39295536279678345,0.9195575714111328,0.4038432836532593,3.3800363540649414,-3.2594268321990967,-0.9369063377380371,-0.07504218071699142,0.9971803426742554,-0.07511279731988907,-0.46799755096435547,0.07762280851602554,-0.47895607352256775,-0.47895607352256775,0.893775224685669,0.0,10.0,0.5,1.0,-0.5181423664578394,-37.32814004515377,5.936906337738037,4.063093662261963
5.1000000000000005,255,0.4527648389339447,0.8916299343109131,0.46986380219459534,3.3010261058807373,-3.950507402420044,-1.243449330329895,-0.09355364739894867,0.995614230632782,-0.0936906561255455,-0.546318531036377,0.1039842814207077,-0.5635544657707214,-0.5635544657707214,0.883350133895874,0.0,10.0,0.5,1.0,-0.5080169914751312,-37.836157036628904,6.2434492111206055,3.7565505504608154
5.12,256,0.5090138912200928,0.8607583045959473,0.534038782119751,3.208749771118164,-4.613819599151611,-1.5450849533081055,-0.11190052330493927,0.9937193989753723,-0.1121353805065155,-0.6209144592285156,0.13296112418174744,-0.6461741924285889,-0.6461741924285889,0.8712528347969055,0.0,10.0,0.5,1.0,-0.4961450877541958,-38.3323021243831,6.5450849533081055,3.4549150466918945
5.14,257,0.5614321827888489,0.8275227546691895,0.5961154699325562,3.103832483291626,-5.2458648681640625,-1.8406227827072144,-0.13005132973194122,0.9915072321891785,-0.1304207593202591,-0.6914834976196289,0.1639844924211502,-0.726536214351654,-0.726536214351654,0.8575257062911987,0.0,10.0,0.5,1.0,-0.48260262244255586,-38.814904746825654,6.840622901916504,3.159377336502075
5.16,258,0.6098673939704895,0.7925034761428833,0.6558932662010193,2.9888899326324463,-5.747130870819092,-2.0,-0.1479753702878952,0.9889910221099854,-0.1485207974910736,-0.7578427791595459,0.19648756086826324,-0.8044140338897705,-0.8044140338897705,0.8422161936759949,0.0,10.0,0.5,1.0,-0.4677045603203647,-39.28260930714602,7.128896236419678,2.871103525161743
5.18,259,0.6542809009552002,0.7562515735626221,0.7132313847541809,2.86690616607666,-6.099182605743408,-2.0,-0.16564279794692993,0.9861857891082764,-0.16640977561473846,-0.8199236989021301,0.2299342155456543,-0.8796411156654358,-0.8796411156654358,0.8253756761550903,0.0,10.0,0.5,1.0,-0.4518102736663253,-39.73441958081234,7.408768177032471,2.59123158454895
5.2,260,0.694698691368103,0.7193008661270142,0.7680009603500366,2.738478660583496,-6.421380996704102,-2.0,-0.18302473425865173,0.9831082820892334,-0.18406227231025696,-0.8777234554290771,0.263807475566864,-0.9520632028579712,-0.9520632028579712,0.8070586323738098,0.0,10.0,0.5,1.0,-0.43499284236728286,-40.16941242317962,7.679133892059326,2.320866107940674
5.22,261,0.7312037944793701,0.6821591258049011,0.8200849294662476,2.6041998863220215,-6.7139387130737305,-2.0,-0.2000933736562729,0.9797768592834473,-0.20145322382450104,-0.9312971234321594,0.29761773347854614,-1.0215381383895874,-1.0215381383895874,0.7873225808143616,0.0,10.0,0.5,1.0,-0.4173250150311984,-40.58673743821082,7.9389262199401855,2.0610737800598145
5.24,262,0.763927698135376,0.645301878452301,0.8693779706954956,2.4646501541137695,-6.977489471435547,-2.0,-0.2168220430612564,0.9762111306190491,-0.21855787932872772,-0.9807497262954712,0.33090928196907043,-1.0879358053207397,-1.0879358053207397,0.7662278413772583,0.0,10.0,0.5,1.0,-0.39887820608491176,-40.98561564429573,8.187119483947754,1.812880039215088
5.26,263,0.793041467666626,0.6091676354408264,0.9157857298851013,2.32038950920105,-7.213022232055664,-2.0,-0.23318526148796082,0.9724323153495789,-0.23535196483135223,-1.0262267589569092,0.36326467990875244,-1.1511377096176147,-1.1511377096176147,0.7438371181488037,0.0,10.0,0.5,1.0,-0.37972164428422284,-41.36533728857995,8.422735214233398,1.577264428138733
5.28,264,0.8187467455863953,0.5741548538208008,0.9592248201370239,2.1719532012939453,-7.421817302703857,-2.0,-0.2491588294506073,0.9684626460075378,-0.25181159377098083,-1.0679055452346802,0.39430779218673706,-1.2110364437103271,-1.2110364437103271,0.720215380191803,0.0,10.0,0.5,1.0,-0.3599216799627923,-41.72525896854275,8.644843101501465,1.3551568984985352
5.3,265,0.8412665128707886,0.5406205654144287,0.9996216893196106,2.019845724105835,-7.605377197265625,-2.0,-0.2647198438644409,0.9643253684043884,-0.2679134011268616,-1.1059863567352295,0.42370477318763733,-1.2675350904464722,-1.2675350904464722,0.6954296827316284,0.0,10.0,0.5,1.0,-0.339541253924318,-42.06480022246706,8.85256576538086,1.1474337577819824
5.32,266,0.8608371615409851,0.5088805556297302,1.036912441253662,1.8645384311676025,-7.765362739562988,-2.0,-0.27984675765037537,0.9600446820259094,-0.2836344838142395,-1.140683889389038,0.4511641561985016,-1.3205469846725464,-1.3205469846725464,0.6695488691329956,0.0,10.0,0.5,1.0,-0.3186395236759895,-42.383439746143054,9.045084953308105,0.9549150466918945
5.34,267,0.8777002692222595,0.4792100787162781,1.0710418224334717,1.706467866897583,-7.903529644012451,-2.0,-0.2945193350315094,0.9556455016136169,-0.29895249009132385,-1.1722195148468018,0.47643545269966125,-1.3699942827224731,-1.3699942827224731,0.6426434516906738,0.0,10.0,0.5,1.0,-0.2972716367260358,-42.68071138286909,9.221639633178711,0.7783603668212891
5.36,268,0.8920958638191223,0.45184624195098877,1.1019625663757324,1.5460344552993774,-8.021672248840332,-2.0,-0.308718740940094,0.9511533975601196,-0.313845694065094,-1.2008146047592163,0.49930715560913086,-1.4158082008361816,-1.4158082008361816,0.6147854328155518,0.0,10.0,0.5,1.0,-0.2754886424613079,-42.956200025330396,9.3815336227417,0.6184666156768799
5.38,269,0.9042562246322632,0.426990270614624,1.1296346187591553,1.3836029767990112,-8.12157154083252,-2.0,-0.32242754101753235,0.9465941190719604,-0.3282928764820099,-1.2266837358474731,0.5196039080619812,-1.4579274654388428,-1.4579274654388428,0.5860480666160583,0.0,10.0,0.5,1.0,-0.25333752573390256,-43.2095375510643,9.52413558959961,0.4758647382259369
5.4,270,0.914400577545166,0.4048105776309967,1.1540247201919556,1.2195039987564087,-8.204950332641602,-2.0,-0.3356296420097351,0.9419940114021301,-0.3422735631465912,-1.2500301599502563,0.5371834635734558,-1.4962981939315796,-1.4962981939315796,0.5565057992935181,0.0,10.0,0.5,1.0,-0.23086134940178943,-43.44039890046609,9.648882865905762,0.3511175811290741
5.42,271,0.9227304458618164,0.38544583320617676,1.175105333328247,1.0540353059768677,-8.273433685302734,-2.0,-0.3483102321624756,0.9373793005943298,-0.3557678461074829,-1.271040678024292,0.5519334673881531,-1.53087317943573,-1.53087317943573,0.5262340903282166,0.0,10.0,0.5,1.0,-0.20809948948823231,-43.64849838995433,9.755282402038574,0.24471741914749146
5.44,272,0.9294261336326599,0.3690081834793091,1.192854642868042,0.8874650001525879,-8.328516006469727,-2.0,-0.36045587062835693,0.9327762722969055,-0.36875656247138977,-1.2898820638656616,0.5637680888175964,-1.5616111755371094,-1.5616111755371094,0.4953092336654663,0.0,10.0,0.5,1.0,-0.18508794954843227,-43.83358633950276,9.842915534973145,0.15708419680595398
5.46,273,0.934643566608429,0.3555859923362732,1.2072553634643555,0.7200343608856201,-8.371532440185547,-2.0,-0.3720543384552002,0.928210973739624,-0.3812212646007538,-1.3066978454589844,0.5726249814033508,-1.5884766578674316,-1.5884766578674316,0.4638083577156067,0.0,10.0,0.5,1.0,-0.16185973835917344,-43.995446077861935,9.911436080932617,0.08856374770402908
5.48,274,0.9385119080543518,0.3452467918395996,1.218294620513916,0.5519615411758423,-8.403641700744629,-2.0,-0.3830946385860443,0.9237090945243835,-0.3931442201137543,-1.3216066360473633,0.5784623026847839,-1.6114387512207031,-1.6114387512207031,0.4318092167377472,0.0,10.0,0.5,1.0,-0.13844530043491723,-44.13389137829685,9.960573196411133,0.039426494389772415
5.5,275,0.9411319494247437,0.3380393385887146,1.2259634733200073,0.38344553112983704,-8.425800323486328,-2.0,-0.39356696605682373,0.9192959666252136,-0.404508501291275,-1.3346989154815674,0.581256628036499,-1.63047194480896,-1.63047194480896,0.3993901014328003,0.0,10.0,0.5,1.0,-0.11487298682464675,-44.248764365121495,9.990133285522461,0.009866357780992985
5.5200000000000005,276,0.9425746202468872,0.3339955806732178,1.2302569150924683,0.2146703600883484,-8.43875789642334,-2.0,-0.40346255898475647,0.9149961471557617,-0.4152979552745819,-1.3460372686386108,0.581000566482544,-1.6455549001693726,-1.6455549001693726,0.36662983894348145,0.0,10.0,0.5,1.0,-0.09116955579796752,-44.339933920919464,10.0,0.0
5.54,277,0.9428802728652954,0.3331318497657776,1.2311731576919556,0.04580950736999512,-8.443042755126953,-2.0,-0.4127737283706665,0.9108335971832275,-0.42549723386764526,-1.355654001235962,0.57770174741745,-1.656670331954956,-1.656670331954956,0.33360758423805237,0.0,10.0,0.5,1.0,-0.06736069457416241,-44.407294615493626,9.990133285522461,0.009866357780992985
5.5600000000000005,278,0.9420580863952637,0.335449755191803,1.2287137508392334,-0.12296967953443527,-8.438959121704102,-2.0,-0.4214937090873718,0.9068313241004944,-0.43509188294410706,-1.3635518550872803,0.5713815689086914,-1.663805603981018,-1.663805603981018,0.30040282011032104,0.0,10.0,0.5,1.0,-0.04347155518106821,-44.4507661706747,9.960573196411133,0.039426494389772415
5.58,279,0.9400864243507385,0.34093624353408813,1.222883701324463,-0.29150131344795227,-8.426581382751465,-2.0,-0.42961665987968445,0.9030113816261292,-0.44406822323799133,-1.3697030544281006,0.5620750784873962,-1.6669518947601318,-1.6669518947601318,0.2670952379703522,0.0,10.0,0.5,1.0,-0.019527294624246412,-44.470293465298944,9.911436080932617,0.08856374770402908
5.6000000000000005,280,0.9369127154350281,0.3495633006095886,1.2136913537979126,-0.45961639285087585,-8.405754089355469,-2.0,-0.43713751435279846,0.899394690990448,-0.45241352915763855,-1.374050259590149,0.5498313903808594,-1.6661049127578735,-1.6661049127578735,0.2337646782398224,0.0,10.0,0.5,1.0,-0.004023874928414801,-44.47431734022736,9.842915534973145,0.15708419680595398
5.62,281,0.9324546456336975,0.361286997795105,1.2011486291885376,-0.6271383762359619,-8.376099586486816,-2.0,-0.44405198097229004,0.8960010409355164,-0.460115909576416,-1.3765066862106323,0.5347140431404114,-1.6612645387649536,-1.6612645387649536,0.20049098134040833,0.0,10.0,0.5,1.0,-0.019980998604187953,-44.49429833883155,9.755282402038574,0.24471741914749146
5.64,282,0.926600992679596,0.37604594230651855,1.1852710247039795,-0.7938787341117859,-8.337018013000488,-2.0,-0.4503563940525055,0.8928488492965698,-0.46716445684432983,-1.3769574165344238,0.5168029069900513,-1.652435541152954,-1.652435541152954,0.16735398769378662,0.0,10.0,0.5,1.0,-0.035916981261614654,-44.53021532009316,9.648882865905762,0.3511175811290741
5.66,283,0.9192134737968445,0.39375951886177063,1.1660783290863037,-0.9596326947212219,-8.287696838378906,-2.0,-0.45604774355888367,0.8899553418159485,-0.47354915738105774,-1.3752611875534058,0.49619579315185547,-1.639627456665039,-1.639627456665039,0.13443335890769958,0.0,10.0,0.5,1.0,-0.05181203834022312,-44.582027358433386,9.52413558959961,0.4758647382259369
5.68,284,0.9101288318634033,0.41432541608810425,1.1435948610305786,-1.1241751909255981,-8.227127075195312,-2.0,-0.4611234664916992,0.8873359560966492,-0.4792608916759491,-1.3712522983551025,0.4730105698108673,-1.62285578250885,-1.62285578250885,0.10180851817131042,0.0,10.0,0.5,1.0,-0.06764475722225088,-44.64967211565564,9.3815336227417,0.6184666156768799
5.7,285,0.8991615176200867,0.43761691451072693,1.1178497076034546,-1.2872575521469116,-8.1541166305542,-2.0,-0.4655815362930298,0.885004997253418,-0.48429158329963684,-1.3647429943084717,0.44738808274269104,-1.602141261100769,-1.602141261100769,0.06955855339765549,0.0,10.0,0.5,1.0,-0.08339180362152,-44.73306391927716,9.221639633178711,0.7783603668212891
5.72,286,0.8861072659492493,0.4634802043437958,1.0888776779174805,-1.4486037492752075,-8.06730842590332,-2.0,-0.4694202244281769,0.8829748630523682,-0.48863404989242554,-1.3555275201797485,0.4194946885108948,-1.5775116682052612,-1.5775116682052612,0.03776201978325844,0.0,10.0,0.5,1.0,-0.09902766069625964,-44.832091579973415,9.045084953308105,0.9549150466918945
5.74,287,0.8707470297813416,0.4917312264442444,1.056719422340393,-1.6079078912734985,-7.965211868286133,-2.0,-0.4726382791996002,0.8812565207481384,-0.4922821819782257,-1.3433853387832642,0.38952529430389404,-1.549001693725586,-1.549001693725586,0.006496887654066086,0.0,10.0,0.5,1.0,-0.11452440724761949,-44.94661598722104,8.85256576538086,1.1474337577819824
5.76,288,0.8528518080711365,0.5221530199050903,1.0214228630065918,-1.7648323774337769,-7.846224784851074,-2.0,-0.47523465752601624,0.8798590898513794,-0.49523070454597473,-1.328086495399475,0.35770606994628906,-1.5166535377502441,-1.5166535377502441,-0.024159664288163185,0.0,10.0,0.5,1.0,-0.1303347378801408,-45.07695072510118,8.644843101501465,1.3551568984985352
5.78,289,0.8321883678436279,0.5544930100440979,0.9830427169799805,-1.9190059900283813,-7.708675861358643,-2.0,-0.47720855474472046,0.8787900805473328,-0.4974755048751831,-1.3093969821929932,0.3242970407009125,-1.4805182218551636,-1.4805182218551636,-0.05413138121366501,0.0,10.0,0.5,1.0,-0.14557531337385887,-45.22252603847504,8.422735214233398,1.577264428138733
5.8,290,0.808525562286377,0.5884610414505005,0.9416422247886658,-2.07002329826355,-7.550863265991211,-2.0,-0.4785594642162323,0.8780551552772522,-0.49901336431503296,-1.2870850563049316,0.2895941138267517,-1.4406555891036987,-1.4406555891036987,-0.08334311842918396,0.0,10.0,0.5,1.0,-0.16044570675153852,-45.38297174522658,8.187119483947754,1.812880039215088
5.82,291,0.7816415429115295,0.6237279176712036,0.8972933292388916,-2.217445135116577,-7.371100902557373,-2.0,-0.47928696870803833,0.8776582479476929,-0.49984210729599,-1.2609285116195679,0.25393036007881165,-1.3971353769302368,-1.3971353769302368,-0.11172103136777878,0.0,10.0,0.5,1.0,-0.1750372225776482,-45.55800896780423,7.9389262199401855,2.0610737800598145
5.84,292,0.7513314485549927,0.6599250435829163,0.8500773310661316,-2.3608007431030273,-7.167773723602295,-2.0,-0.4793908894062042,0.8776015043258667,-0.4999605119228363,-1.2307223081588745,0.21767643094062805,-1.3500378131866455,-1.3500378131866455,-0.13919275999069214,0.0,10.0,0.5,1.0,-0.1893086197139621,-45.74731758751819,7.679133892059326,2.320866107940674
5.86,293,0.7174156904220581,0.6966453194618225,0.8000855445861816,-2.4995884895324707,-6.939391136169434,-2.0,-0.47887122631073,0.8778851628303528,-0.49936848878860474,-1.196286916732788,0.18123981356620789,-1.2994539737701416,-1.2994539737701416,-0.1656876802444458,0.0,10.0,0.5,1.0,-0.20321625028259196,-45.95053383780078,7.408768177032471,2.59123158454895
5.88,294,0.6797486543655396,0.7334451079368591,0.7474198937416077,-2.6332814693450928,-6.6846513748168945,-2.0,-0.47772809863090515,0.8785077333450317,-0.49806681275367737,-1.157476782798767,0.1450626254081726,-1.2454867362976074,-1.2454867362976074,-0.19113709032535553,0.0,10.0,0.5,1.0,-0.21671435778916145,-46.16724819558994,7.128896236419678,2.871103525161743
5.9,295,0.638264000415802,0.7698175311088562,0.6922410726547241,-2.7589409351348877,-6.282969951629639,-1.8406227827072144,-0.475961834192276,0.8794659376144409,-0.4960573613643646,-1.1142258644104004,0.10964840650558472,-1.1882984638214111,-1.1882984638214111,-0.215474933385849,0.0,10.0,0.5,1.0,-0.22956422870740756,-46.39681242429735,6.840622901916504,3.159377336502075
5.92,296,0.5929856896400452,0.8052130341529846,0.6347617506980896,-2.8739686012268066,-5.751380920410156,-1.5450849533081055,-0.47357288002967834,0.8807546496391296,-0.49334296584129333,-1.0665584802627563,0.07554163038730621,-1.1281046867370605,-1.1281046867370605,-0.2386389672756195,0.0,10.0,0.5,1.0,-0.2415543864671804,-46.63836681076453,6.5450849533081055,3.4549150466918945
5.94,297,0.544008731842041,0.8390795588493347,0.5752072930335999,-2.977722644805908,-5.187705039978027,-1.243449330329895,-0.4705619513988495,0.882366955280304,-0.4899275302886963,-1.014570713043213,0.04328740015625954,-1.0651347637176514,-1.0651347637176514,-0.26057136058807373,0.0,10.0,0.5,1.0,-0.25262984547075557,-46.89099665623529,6.2434492111206055,3.7565505504608154
5.96,298,0.4915035367012024,0.8708755970001221,0.5138154029846191,-3.069593906402588,-4.593559265136719,-0.9369063377380371,-0.46692997217178345,0.8842942714691162,-0.4858158528804779,-0.9584335088729858,0.013418720103800297,-0.9996312856674194,-0.9996312856674194,-0.2812190353870392,0.0,10.0,0.5,1.0,-0.2627381808846252,-47.15373483711991,5.936906337738037,4.063093662261963
5.98,299,0.43571731448173523,0.9000835418701172,0.45083507895469666,-3.1490163803100586,-3.9711272716522217,-0.6266660690307617,-0.4626781940460205,0.8865262866020203,-0.48101383447647095,-0.8983955383300781,-0.01355726458132267,-0.9318488836288452,-0.9318488836288452,-0.30053383111953735,0.0,10.0,0.5,1.0,-0.27183043779482396,-47.42556527491474,5.626666069030762,4.373333930969238
6.0,300,0.376972496509552,0.9262244701385498,0.3865254819393158,-3.215479850769043,-3.3231663703918457,-0.3139524459838867,-0.45780816674232483,0.8890510201454163,-0.4755282700061798,-0.8347806930541992,-0.037173446267843246,-0.8620537519454956,-0.8620537519454956,-0.31847286224365234,0.0,10.0,0.5,1.0,-0.27986205127013414,-47.705427326184875,5.313952445983887,4.686047554016113
6.0200000000000005,301,0.3156624138355255,0.9488715529441833,0.3211546838283539,-3.2685396671295166,-2.6529946327209473,0.0,-0.45232176780700684,0.8918548226356506,-0.4693669378757477,-0.76798415184021,-0.05701674148440361,-0.7905216217041016,-0.7905216217041016,-0.33499860763549805,0.0,10.0,0.5,1.0,-0.28679374545043873,-47.99222107163531,5.0,5.0
6.04,302,0.2522435784339905,0.9676637649536133,0.254998117685318,-3.307828664779663,-1.9644516706466675,0.3139524459838867,-0.44622138142585754,0.8949226140975952,-0.46253859996795654,-0.6984649896621704,-0.07274117320775986,-0.7175366878509521,-0.7175366878509521,-0.35007917881011963,0.0,10.0,0.5,1.0,-0.2925923720380179,-48.28481344367333,4.686047554016113,5.313952445983887
6.0600000000000005,303,0.1872253566980362,0.9823169708251953,0.1883367896080017,-3.3330655097961426,-1.2618390321731567,0.6266660690307617,-0.43950989842414856,0.8982377648353577,-0.4550529718399048,-0.626735270023346,-0.08407924324274063,-0.6433897614479065,-0.6433897614479065,-0.36368846893310547,0.0,10.0,0.5,1.0,-0.29723165476835933,-48.58204509844169,4.373333930969238,5.626666069030762
6.08,304,0.12115716189146042,0.9926333427429199,0.12145555019378662,-3.344062328338623,-0.5498408675193787,0.9369063377380371,-0.43219074606895447,0.901782214641571,-0.4469207227230072,-0.5533478856086731,-0.09085112065076828,-0.5683762431144714,-0.5683762431144714,-0.37580612301826477,0.0,10.0,0.5,1.0,-0.3006928065826633,-48.88273790502435,4.063093662261963,5.936906337738037
6.1000000000000005,305,0.05461375042796135,0.998507559299469,0.054640937596559525,-3.340730667114258,0.16657549142837524,1.243449330329895,-0.42426797747612,0.9055367112159729,-0.43815332651138306,-0.47888171672821045,-0.09297087043523788,-0.4927942752838135,-0.4927942752838135,-0.38641783595085144,0.0,10.0,0.5,1.0,-0.30296498881348366,-49.185702893837835,3.7565505504608154,6.2434492111206055
6.12,306,-0.011820495128631592,0.9999301433563232,-0.011820770800113678,-3.323085308074951,0.8822704553604126,1.5450849533081055,-0.41574639081954956,0.9094805717468262,-0.42876332998275757,-0.40392589569091797,-0.09044954925775528,-0.4169425666332245,-0.4169425666332245,-0.39551520347595215,0.0,10.0,0.5,1.0,-0.30404559466369396,-49.489748488501526,3.4549150466918945,6.5450849533081055
6.140000000000001,307,-0.07756765931844711,0.9969871044158936,-0.07764565944671631,-3.2912442684173584,1.5920521020889282,1.8406227827072144,-0.40663158893585205,0.9135922193527222,-0.41876402497291565,-0.32906392216682434,-0.0833948627114296,-0.34111836552619934,-0.34111836552619934,-0.4030958116054535,0.0,10.0,0.5,1.0,-0.30394034046389334,-49.79368882896542,3.159377336502075,6.840622901916504
6.16,308,-0.1421101689338684,0.9898508191108704,-0.1425928920507431,-3.247361898422241,2.1941256523132324,2.0,-0.3969299793243408,0.9178488850593567,-0.40816962718963623,-0.2548198103904724,-0.07200195640325546,-0.26557672023773193,-0.26557672023773193,-0.4091627597808838,0.0,10.0,0.5,1.0,-0.30281783516576494,-50.096506664131184,2.871103525161743,7.128896236419678
6.18,309,-0.20500928163528442,0.9787600040435791,-0.2064731866121292,-3.19401478767395,2.667351722717285,2.0,-0.3866489827632904,0.9222269654273987,-0.3969951868057251,-0.18163970112800598,-0.056533072143793106,-0.19052201509475708,-0.19052201509475708,-0.41372373700141907,0.0,10.0,0.5,1.0,-0.3008805377369796,-50.39738720186816,2.59123158454895,7.408768177032471
6.2,310,-0.26586607098579407,0.9640100002288818,-0.26910221576690674,-3.1314520835876465,3.12813138961792,2.0,-0.37579697370529175,0.9267020225524902,-0.3852566182613373,-0.10993087291717529,-0.037307944148778915,-0.11615439504384995,-0.11615439504384995,-0.41679051518440247,0.0,10.0,0.5,1.0,-0.2981447048909392,-50.6955319067591,2.320866107940674,7.679133892059326
6.22,311,-0.32432857155799866,0.9459444880485535,-0.33030185103416443,-3.059981346130371,3.5735392570495605,2.0,-0.36438336968421936,0.9312490224838257,-0.3729705810546875,-0.040054794400930405,-0.014695457182824612,-0.04266871511936188,-0.04266871511936188,-0.4183787405490875,0.0,10.0,0.5,1.0,-0.29463133042190165,-50.990163237181,2.0610737800598145,7.9389262199401855
6.24,312,-0.3800969123840332,0.924946665763855,-0.3899010717868805,-2.979961395263672,4.000997066497803,2.0,-0.35241883993148804,0.9358423948287964,-0.36015450954437256,0.02767808921635151,0.01089571975171566,0.02974657341837883,0.02974657341837883,-0.41850796341896057,0.0,10.0,0.5,1.0,-0.3498587458346322,-51.34002198301563,1.812880039215088,8.187119483947754
6.26,313,-0.4329267144203186,0.9014291167259216,-0.4477369785308838,-2.8917951583862305,4.40831184387207,2.0,-0.33991512656211853,0.9404560923576355,-0.3468266427516937,0.09301157295703888,0.03902698680758476,0.10091033577919006,0.10091033577919006,-0.4172013998031616,0.0,10.0,0.5,1.0,-0.42770381485736564,-51.767725797873,1.577264428138733,8.422735214233398
6.28,314,-0.48263025283813477,0.8758242130279541,-0.5036554336547852,-2.7959210872650146,4.793700695037842,2.0,-0.32688531279563904,0.9450640082359314,-0.3330059349536896,0.15574495494365692,0.06923981755971909,0.1706494837999344,0.1706494837999344,-0.41448578238487244,0.0,10.0,0.5,1.0,-0.419173396551964,-52.18689919442496,1.3551568984985352,8.644843101501465
6.3,315,-0.5290761590003967,0.8485743403434753,-0.5575115084648132,-2.692805290222168,5.15579891204834,2.0,-0.31334367394447327,0.9496397972106934,-0.3187119960784912,0.21573249995708466,0.10106545686721802,0.23879952728748322,0.23879952728748322,-0.41039130091667175,0.0,10.0,0.5,1.0,-0.4096561552461697,-52.59655534967113,1.1474337577819824,8.85256576538086
6.32,316,-0.572187066078186,0.8201231360435486,-0.609170138835907,-2.5829319953918457,5.493658065795898,2.0,-0.29930591583251953,0.9541571736335754,-0.30396515130996704,0.2728811502456665,0.13403406739234924,0.30520501732826233,0.30520501732826233,-0.4049512445926666,0.0,10.0,0.5,1.0,-0.3992057722455074,-52.99576112191664,0.9549150466918945,9.045084953308105
6.34,317,-0.6119360327720642,0.7909072637557983,-0.6585060954093933,-2.4667975902557373,5.806726455688477,2.0,-0.2847890555858612,0.9585902094841003,-0.2887863516807556,0.3271469473838806,0.1676829308271408,0.3697197437286377,0.3697197437286377,-0.39820200204849243,0.0,10.0,0.5,1.0,-0.387877434064485,-53.38363855598112,0.7783603668212891,9.221639633178711
6.36,318,-0.6483415365219116,0.761349618434906,-0.7054041028022766,-2.3449010848999023,6.094823837280273,2.0,-0.2698114216327667,0.9629132151603699,-0.2731971740722656,0.3785301446914673,0.20156358182430267,0.4322069585323334,0.4322069585323334,-0.3901827335357666,0.0,10.0,0.5,1.0,-0.3757269553119622,-53.75936551129308,0.6184666156768799,9.3815336227417
6.38,319,-0.6814623475074768,0.731853187084198,-0.7497588992118835,-2.2177388668060303,6.35810661315918,2.0,-0.2543927729129791,0.967100977897644,-0.25721976161003113,0.4270695745944977,0.23524779081344604,0.4925391376018524,0.4925391376018524,-0.38093528151512146,0.0,10.0,0.5,1.0,-0.36280998506671874,-54.1221754963598,0.4758647382259369,9.52413558959961
6.4,320,-0.7113905549049377,0.7027968764305115,-0.7914748787879944,-2.085798501968384,6.597024440765381,2.0,-0.2385542392730713,0.9711291790008545,-0.24087683856487274,0.47283634543418884,0.268332302570343,0.5505980253219604,0.5505980253219604,-0.37050390243530273,0.0,10.0,0.5,1.0,-0.3491813139553348,-54.471356810315136,0.3511175811290741,9.648882865905762
6.42,321,-0.7382457256317139,0.674531877040863,-0.8304659128189087,-1.9495528936386108,6.8122735023498535,2.0,-0.22231827676296234,0.9749741554260254,-0.2241916060447693,0.5159274339675903,0.30044227838516235,0.6062743067741394,0.6062743067741394,-0.3589351773262024,0.0,10.0,0.5,1.0,-0.33489429067865223,-54.80625110099379,0.24471741914749146,9.755282402038574
6.44,322,-0.762167751789093,0.6473795771598816,-0.8666551113128662,-1.8094578981399536,7.004751205444336,2.0,-0.20570865273475647,0.9786132574081421,-0.20718778669834137,0.5564591288566589,0.3312337398529053,0.6594672799110413,0.6594672799110413,-0.34627777338027954,0.0,10.0,0.5,1.0,-0.32000035445205266,-55.126251455445846,0.15708419680595398,9.842915534973145
6.46,323,-0.7833107709884644,0.6216303110122681,-0.8999740481376648,-1.6659477949142456,7.175504207611084,2.0,-0.18875043094158173,0.9820250868797302,-0.1898895502090454,0.5945603251457214,0.36039477586746216,0.7100844979286194,0.7100844979286194,-0.3325822353363037,0.0,10.0,0.5,1.0,-0.304548682219588,-55.430800137665436,0.08856374770402908,9.911436080932617
6.48,324,-0.8018367290496826,0.5975431799888611,-0.9303627014160156,-1.5194342136383057,7.325682163238525,2.0,-0.17146988213062286,0.9851893782615662,-0.17232146859169006,0.630366861820221,0.3876461982727051,0.758041262626648,0.758041262626648,-0.31790098547935486,0.0,10.0,0.5,1.0,-0.2885859501339254,-55.719386087799364,0.039426494389772415,9.960573196411133
