t,step,x,y,theta,theta_dot,theta_ddot,tau,x_target,y_target,theta_target,ex,ey,etheta,p_error,i_error,d_error,kp,ki,kd,reward,reward_cum
1.8800000000000001,94,-0.6646425127983093,0.7471615076065063,-0.7270152568817139,-0.9585764408111572,4.430792331695557,-2.0,-0.1944403052330017,0.9809143543243408,-0.19568683207035065,0.4702022075653076,0.23375283181667328,0.5313283801078796,0.5313283801078796,0.4054783284664154,0.0,10.0,0.5,1.0,-0.010840548394030314,-5.0904233757228
1.9000000000000001,95,-0.6774539947509766,0.735565185546875,-0.7442957758903503,-0.8640274405479431,4.7274489402771,-1.8406227827072144,-0.21128518879413605,0.9774244427680969,-0.2128896415233612,0.4661687910556793,0.2418593019247055,0.5314061641693115,0.5314061641693115,0.4161056578159332,0.0,10.0,0.5,1.0,-0.0011404518446603712,-5.091563827567461
1.92,96,-0.6885725259780884,0.725167453289032,-0.7595187425613403,-0.7611486315727234,5.143939971923828,-1.5450849533081055,-0.22777298092842102,0.973714292049408,-0.22978992760181427,0.46079957485198975,0.2485467940568924,0.5297288298606873,0.5297288298606873,0.42671701312065125,0.0,10.0,0.5,1.0,-0.00736310487212583,-5.0989269324395865
1.94,97,-0.6979435682296753,0.7161527872085571,-0.7725219130516052,-0.6501585841178894,5.54950475692749,-1.243449330329895,-0.2438790500164032,0.9698056578636169,-0.24636366963386536,0.4540644884109497,0.2536528706550598,0.5261582732200623,0.5261582732200623,0.43727588653564453,0.0,10.0,0.5,1.0,-0.014918788993169424,-5.113845721432756
1.96,98,-0.7055139541625977,0.7086960077285767,-0.7831481099128723,-0.5313100218772888,5.942427635192871,-0.9369063377380371,-0.2595800459384918,0.965721607208252,-0.262587308883667,0.4459339380264282,0.2570255994796753,0.5205608010292053,0.5205608010292053,0.44774308800697327,0.0,10.0,0.5,1.0,-0.023012004131975267,-5.136857725564731
1.98,99,-0.711229681968689,0.7029597163200378,-0.7912459373474121,-0.40489017963409424,6.320991516113281,-0.6266660690307617,-0.2748539447784424,0.9614859819412231,-0.2784378230571747,0.4363757073879242,0.2585262656211853,0.5128081440925598,0.5128081440925598,0.4580767750740051,0.0,10.0,0.5,1.0,-0.03162195018262902,-5.16847967574736
2.0,100,-0.7150323390960693,0.699091374874115,-0.7966703772544861,-0.2712210714817047,6.683454990386963,-0.3139524459838867,-0.2896801233291626,0.9571235179901123,-0.29389262199401855,0.42535218596458435,0.2580321431159973,0.5027777552604675,0.5027777552604675,0.4682326316833496,0.0,10.0,0.5,1.0,-0.04072511566945411,-5.209204791416814
2.02,101,-0.7168567776679993,0.6972204446792603,-0.7992835640907288,-0.1306605041027069,7.0280280113220215,0.0,-0.30403926968574524,0.9526594877243042,-0.30892980098724365,0.41281747817993164,0.25543901324272156,0.4903537631034851,0.4903537631034851,0.4781639277935028,0.0,10.0,0.5,1.0,-0.05029519407471359,-5.259499985491527
2.04,102,-0.7166280746459961,0.6974555253982544,-0.7989556193351746,0.016396498307585716,7.352850437164307,0.3139524459838867,-0.3179134726524353,0.9481196999549866,-0.323527991771698,0.3987146019935608,0.25066420435905457,0.47542765736579895,0.47542765736579895,0.4878217577934265,0.0,10.0,0.5,1.0,-0.060302966239260854,-5.3198029517307885
2.06,103,-0.7142593860626221,0.6998810768127441,-0.7955653071403503,0.16951584815979004,7.655967712402344,0.6266660690307617,-0.3312861919403076,0.9435303211212158,-0.337666392326355,0.38297319412231445,0.24364922940731049,0.45789891481399536,0.45789891481399536,0.49715501070022583,0.0,10.0,0.5,1.0,-0.07071614817716633,-5.390519099907955
2.08,104,-0.7096496820449829,0.7045546770095825,-0.7890008687973022,0.3282221555709839,7.935315132141113,0.9369063377380371,-0.3441421687602997,0.9389175772666931,-0.35132497549057007,0.3655075132846832,0.23436285555362701,0.4376758933067322,0.4376758933067322,0.5061107873916626,0.0,10.0,0.5,1.0,-0.08149920892854896,-5.472018308836504
2.1,105,-0.7026826739311218,0.7115033864974976,-0.7791609764099121,0.4919961988925934,8.188701629638672,1.243449330329895,-0.3564675450325012,0.9343076944351196,-0.3644843101501465,0.346215158700943,0.22280433773994446,0.41467663645744324,0.41467663645744324,0.5146343111991882,0.0,10.0,0.5,1.0,-0.09261316868804365,-5.564631477524548
2.12,106,-0.6932259798049927,0.7207202911376953,-0.7659555077552795,0.6602722406387329,8.413802146911621,1.5450849533081055,-0.36824968457221985,0.9297269582748413,-0.37712568044662476,0.3249762952327728,0.2090066373348236,0.3888298273086548,0.3888298273086548,0.5226693749427795,0.0,10.0,0.5,1.0,-0.10401538149869728,-5.668646859023245
2.14,107,-0.6811313629150391,0.7321612238883972,-0.7493067979812622,0.8324353694915771,8.608156204223633,1.8406227827072144,-0.3794771730899811,0.9252011179924011,-0.3892311453819275,0.301654189825058,0.1930398941040039,0.3600756525993347,0.3600756525993347,0.5301584005355835,0.0,10.0,0.5,1.0,-0.11565931801644622,-5.784306177039691
2.16,108,-0.6662747859954834,0.74570631980896,-0.7292019724845886,1.0052409172058105,8.640276908874512,2.0,-0.3901398777961731,0.9207556247711182,-0.4007834792137146,0.2761348783969879,0.17504926025867462,0.328418493270874,0.328418493270874,0.5370433330535889,0.0,10.0,0.5,1.0,-0.12728813138916723,-5.9115943084288585
2.18,109,-0.6485689282417297,0.761155903339386,-0.7057027816772461,1.1749587059020996,8.485893249511719,2.0,-0.4002286195755005,0.9164153337478638,-0.41176629066467285,0.24834032356739044,0.1552594155073166,0.29393652081489563,0.29393652081489563,0.5432668924331665,0.0,10.0,0.5,1.0,-0.1386062050433199,-6.050200513472179
2.2,110,-0.6279234290122986,0.7782751321792603,-0.6788821220397949,1.3410329818725586,8.303712844848633,2.0,-0.40973538160324097,0.9122044444084167,-0.4221639633178711,0.21818803250789642,0.1339292973279953,0.2567181885242462,0.2567181885242462,0.548773467540741,0.0,10.0,0.5,1.0,-0.1495719184462405,-6.1997724319184195
2.22,111,-0.6042500734329224,0.7967947721481323,-0.6488243341445923,1.5028905868530273,8.092877388000488,2.0,-0.41865313053131104,0.9081462025642395,-0.43196171522140503,0.18559692800045013,0.11135147511959076,0.21686261892318726,0.21686261892318726,0.5535092353820801,0.0,10.0,0.5,1.0,-0.16014233260678015,-6.359914764525199
2.24,112,-0.5774692893028259,0.8164123892784119,-0.6156255006790161,1.659941554069519,7.852548599243164,2.0,-0.42697566747665405,0.9042630791664124,-0.4411455988883972,0.15049362182617188,0.08785071223974228,0.1744798868894577,0.1744798868894577,0.5574226975440979,0.0,10.0,0.5,1.0,-0.17027323041841674,-6.530187994943616
2.2600000000000002,113,-0.5475168228149414,0.8367946743965149,-0.5793938636779785,1.811581015586853,7.581976890563965,2.0,-0.4346977472305298,0.9005764126777649,-0.4497026205062866,0.11281909793615341,0.0637817457318306,0.1296912580728531,0.1296912580728531,0.5604643821716309,0.0,10.0,0.5,1.0,-0.17991925565913108,-6.710107250602747
2.2800000000000002,114,-0.514350414276123,0.8575801253318787,-0.5402500629425049,1.957192301750183,7.2805609703063965,2.0,-0.4418147802352905,0.8971062898635864,-0.4576205909252167,0.07253566384315491,0.03952619433403015,0.08262944966554642,0.08262944966554642,0.5625876188278198,0.0,10.0,0.5,1.0,-0.18903415562756917,-6.899141406230316
2.3000000000000003,115,-0.4779566824436188,0.8783833980560303,-0.49832701683044434,2.0961506366729736,6.947917938232422,2.0,-0.44832292199134827,0.8938716650009155,-0.46488824486732483,0.029633784666657448,0.015488273464143276,0.033438779413700104,0.033438779413700104,0.563748300075531,0.0,10.0,0.5,1.0,-0.19757113145796865,-7.096712537688285
2.32,116,-0.43835750222206116,0.8988006711006165,-0.4537704288959503,2.227829694747925,6.583947658538818,2.0,-0.45421892404556274,0.8908901214599609,-0.47149527072906494,-0.015861403197050095,-0.00791059248149395,-0.017724836245179176,-0.017724836245179176,0.5639054179191589,0.0,10.0,0.5,1.0,-0.24093296862502067,-7.337645506313306
2.34,117,-0.395615816116333,0.9184160828590393,-0.40673828125,2.35160756111145,6.1888957023620605,2.0,-0.45950010418891907,0.8881776928901672,-0.4774322807788849,-0.06388427317142487,-0.030238373205065727,-0.07069399207830429,-0.07069399207830429,0.5630212426185608,0.0,10.0,0.5,1.0,-0.31866253269842904,-7.656308039011735
2.36,118,-0.3498404324054718,0.9368093013763428,-0.3574007749557495,2.4668757915496826,5.763411045074463,2.0,-0.46416425704956055,0.8857491612434387,-0.48269081115722656,-0.11432380974292755,-0.05106015503406525,-0.12529005110263824,-0.12529005110263824,0.5610613822937012,0.0,10.0,0.5,1.0,-0.32844072980229716,-7.984748768814033
2.38,119,-0.30118948221206665,0.9535642862319946,-0.30593982338905334,2.573047637939453,5.308590888977051,2.0,-0.46820956468582153,0.8836174607276917,-0.48726344108581543,-0.16702008247375488,-0.06994686275720596,-0.18132361769676208,-0.18132361769676208,0.5579952597618103,0.0,10.0,0.5,1.0,-0.3370801037717904,-8.321828872585822
2.4,120,-0.2498723864555359,0.9682787656784058,-0.2525484561920166,2.669567823410034,4.826016426086426,2.0,-0.4716346263885498,0.8817940354347229,-0.4911436140537262,-0.2217622548341751,-0.08648471534252167,-0.2385951727628708,-0.2385951727628708,0.5537960529327393,0.0,10.0,0.5,1.0,-0.3445195308542935,-8.666348403440116
2.42,121,-0.19614990055561066,0.9805739521980286,-0.19742998480796814,2.755923271179199,4.317769527435303,2.0,-0.474438339471817,0.8802887201309204,-0.4943258762359619,-0.27828842401504517,-0.10028517991304398,-0.2968958914279938,-0.2968958914279938,0.5484411716461182,0.0,10.0,0.5,1.0,-0.35070298107472875,-9.017051384514845
2.44,122,-0.14033222198486328,0.9901044964790344,-0.1407969444990158,2.8316519260406494,3.7864344120025635,2.0,-0.47661980986595154,0.8791095614433289,-0.49680566787719727,-0.33628755807876587,-0.11099494248628616,-0.35600870847702026,-0.35600870847702026,0.5419121384620667,0.0,10.0,0.5,1.0,-0.3555807198355158,-9.37263210435036
2.46,123,-0.0827750638127327,0.9965682625770569,-0.08286987990140915,2.8963534832000732,3.235076427459717,2.0,-0.4781784117221832,0.8782626986503601,-0.4985794425010681,-0.39540335536003113,-0.11830553412437439,-0.41570955514907837,-0.41570955514907837,0.5341949462890625,0.0,10.0,0.5,1.0,-0.3591104614683906,-9.73174256581875
2.48,124,-0.02387366071343422,0.9997149705886841,-0.023875929415225983,2.949697732925415,2.667205810546875,2.0,-0.47911372780799866,0.8777528405189514,-0.4996447265148163,-0.45524007081985474,-0.12196215242147446,-0.4757688045501709,-0.4757688045501709,0.5252801179885864,0.0,10.0,0.5,1.0,-0.3612584286990609,-10.093000994517812
2.5,125,0.03594496473670006,0.9993537664413452,0.03595270961523056,2.991431951522827,2.0867156982421875,2.0,-0.4794255495071411,0.8775825500488281,-0.5,-0.5153704881668091,-0.12177120894193649,-0.5359526872634888,-0.5359526872634888,0.5151629447937012,0.0,10.0,0.5,1.0,-0.36200026995727624,-10.455001264475088
2.52,126,0.09623132646083832,0.9953590035438538,0.09638047218322754,3.021388053894043,1.4978083372116089,2.0,-0.47911372780799866,0.8777528405189514,-0.4996447265148163,-0.5753450393676758,-0.11760617047548294,-0.5960252285003662,-0.5960252285003662,0.5038431286811829,0.0,10.0,0.5,1.0,-0.3613217914835425,-10.81632305595863
2.54,127,0.1565239131450653,0.9876741766929626,0.15717019140720367,3.0394861698150635,0.9049013257026672,2.0,-0.4781784117221832,0.8782626986503601,-0.4985794425010681,-0.6347023248672485,-0.10941144824028015,-0.6557496190071106,-0.6557496190071106,0.49132540822029114,0.0,10.0,0.5,1.0,-0.35921946846172303,-11.175542524420353
2.56,128,0.21636031568050385,0.976313591003418,0.2180849313735962,3.04573655128479,0.312526136636734,2.0,-0.47661980986595154,0.8791095614433289,-0.49680566787719727,-0.6929801106452942,-0.0972040519118309,-0.7148905992507935,-0.7148905992507935,0.4776189923286438,0.0,10.0,0.5,1.0,-0.35570070968682005,-11.531243234107173
2.58,129,0.275288462638855,0.9613616466522217,0.2788897454738617,3.040241003036499,-0.2747814655303955,2.0,-0.474438339471817,0.8802887201309204,-0.4943258762359619,-0.7497267723083496,-0.08107292652130127,-0.7732155919075012,-0.7732155919075012,0.46273794770240784,0.0,10.0,0.5,1.0,-0.35078385781915306,-11.882027091926325
2.6,130,0.3328775465488434,0.9429700374603271,0.3393535315990448,3.023189067840576,-0.852591872215271,2.0,-0.4716346263885498,0.8817940354347229,-0.4911436140537262,-0.8045122027397156,-0.06117599457502365,-0.830497145652771,-0.830497145652771,0.4467008113861084,0.0,10.0,0.5,1.0,-0.3444979245028224,-12.226525016429148
2.62,131,0.3887280225753784,0.9213525652885437,0.3992506265640259,2.9948554039001465,-1.416688323020935,2.0,-0.46820956468582153,0.8836174607276917,-0.48726344108581543,-0.8569375872612,-0.03773510083556175,-0.8865140676498413,-0.8865140676498413,0.42953070998191833,0.0,10.0,0.5,1.0,-0.33688206847804725,-12.563407084907196
2.64,132,0.442480206489563,0.8967782855033875,0.45836248993873596,2.955592155456543,-1.9631646871566772,2.0,-0.46416425704956055,0.8857491612434387,-0.48269081115722656,-0.9066444635391235,-0.011029120534658432,-0.9410532712936401,-0.9410532712936401,0.41125503182411194,0.0,10.0,0.5,1.0,-0.32798483757905805,-12.891391922486253
2.66,133,0.4938214123249054,0.8695633411407471,0.5164788961410522,2.9058218002319336,-2.4885103702545166,2.0,-0.45950010418891907,0.8881776928901672,-0.4774322807788849,-0.9533215165138245,0.01861436851322651,-0.9939112067222595,-0.9939112067222595,0.39190536737442017,0.0,10.0,0.5,1.0,-0.3178632061857983,-13.209255128672051
2.68,134,0.5424909591674805,0.8400616645812988,0.5733994841575623,2.8460283279418945,-2.9896790981292725,2.0,-0.45421892404556274,0.8908901214599609,-0.47149527072906494,-0.9967098832130432,0.050828464329242706,-1.0448946952819824,-1.0448946952819824,0.3715173304080963,0.0,10.0,0.5,1.0,-0.30658144869481496,-13.515836577366866
2.7,135,0.588283360004425,0.8086548447608948,0.628934383392334,2.776745557785034,-3.4641377925872803,2.0,-0.44832292199134827,0.8938716650009155,-0.46488824486732483,-1.0366063117980957,0.08521682769060135,-1.0938225984573364,-1.0938225984573364,0.3501301407814026,0.0,10.0,0.5,1.0,-0.29420989173181034,-13.810046469098676
2.72,136,0.6310495138168335,0.7757425904273987,0.682905375957489,2.698547601699829,-3.9098973274230957,2.0,-0.4418147802352905,0.8971062898635864,-0.4576205909252167,-1.072864294052124,0.12136372178792953,-1.1405259370803833,-1.1405259370803833,0.3277866542339325,0.0,10.0,0.5,1.0,-0.2808235947149371,-14.090870063813613
2.74,137,0.6706955432891846,0.7417327761650085,0.7351461052894592,2.612037181854248,-4.3255228996276855,2.0,-0.4346977472305298,0.9005764126777649,-0.4497026205062866,-1.1053932905197144,0.15884363651275635,-1.184848666191101,-1.184848666191101,0.304532915353775,0.0,10.0,0.5,1.0,-0.26650100490063683,-14.357371068714249
2.7600000000000002,138,0.7071807384490967,0.7070327997207642,0.7855027914047241,2.5178346633911133,-4.710124969482422,2.0,-0.42697566747665405,0.9042630791664124,-0.4411455988883972,-1.1341564655303955,0.19723030924797058,-1.2266484498977661,-1.2266484498977661,0.28041794896125793,0.0,10.0,0.5,1.0,-0.25132263290787593,-14.608693701622125
2.7800000000000002,139,0.7405135035514832,0.6720414757728577,0.833834171295166,2.4165680408477783,-5.063334941864014,2.0,-0.41865313053131104,0.9081462025642395,-0.43196171522140503,-1.159166693687439,0.23610475659370422,-1.2657958269119263,-1.2657958269119263,0.25549349188804626,0.0,10.0,0.5,1.0,-0.23536978665438754,-14.844063488276513
2.8000000000000003,140,0.770746111869812,0.6371423602104187,0.8800113797187805,2.3088626861572266,-5.385265827178955,2.0,-0.40973538160324097,0.9122044444084167,-0.4221639633178711,-1.1804815530776978,0.27506205439567566,-1.3021754026412964,-1.3021754026412964,0.22981378436088562,0.0,10.0,0.5,1.0,-0.21872340059239379,-15.062786888868906
2.82,141,0.7979691624641418,0.6026982665061951,0.9239180684089661,2.195333480834961,-5.676462650299072,2.0,-0.4002286195755005,0.9164153337478638,-0.41176629066467285,-1.1981977224349976,0.3137170374393463,-1.3356844186782837,-1.3356844186782837,0.20343519747257233,0.0,10.0,0.5,1.0,-0.20146298367072207,-15.26424987253963
2.84,142,0.8223048448562622,0.569047212600708,0.9654495716094971,2.0765764713287354,-5.937844276428223,2.0,-0.3901398777961731,0.9207556247711182,-0.4007834792137146,-1.2124446630477905,0.35170838236808777,-1.3662331104278564,-1.3662331104278564,0.17641600966453552,0.0,10.0,0.5,1.0,-0.18366570697056395,-15.447915579510193
2.86,143,0.843900740146637,0.5364993810653687,1.004512906074524,1.953163743019104,-6.170639514923096,2.0,-0.3794771730899811,0.9252011179924011,-0.3892311453819275,-1.2233779430389404,0.38870173692703247,-1.3937439918518066,-1.3937439918518066,0.14881624281406403,0.0,10.0,0.5,1.0,-0.16540564310105887,-15.613321222611251
2.88,144,0.8629229664802551,0.5053355097770691,1.0410256385803223,1.8256372213363647,-6.37632417678833,2.0,-0.36824968457221985,0.9297269582748413,-0.37712568044662476,-1.2311726808547974,0.4243914484977722,-1.4181512594223022,-1.4181512594223022,0.12069728970527649,0.0,10.0,0.5,1.0,-0.1467531611353173,-15.760074383746568
2.9,145,0.8795197010040283,0.47586241364479065,1.0748519897460938,1.6913186311721802,-6.715933322906494,1.8406227827072144,-0.3564675450325012,0.9343076944351196,-0.3644843101501465,-1.2359873056411743,0.458445280790329,-1.4393362998962402,-1.4393362998962402,0.09212241321802139,0.0,10.0,0.5,1.0,-0.12739197836217844,-15.887466362108746
2.92,146,0.893828272819519,0.44840937852859497,1.105811357498169,1.5479671955108643,-7.167569637298584,1.5450849533081055,-0.3441421687602997,0.9389175772666931,-0.35132497549057007,-1.2379704713821411,0.49050816893577576,-1.4571362733840942,-1.4571362733840942,0.06315769255161285,0.0,10.0,0.5,1.0,-0.10705818803400301,-15.99452455014275
2.94,147,0.9059972167015076,0.4232836365699768,1.1337296962738037,1.3959190845489502,-7.602404594421387,1.243449330329895,-0.3312861919403076,0.9435303211212158,-0.337666392326355,-1.2372833490371704,0.520246684551239,-1.4713960886001587,-1.4713960886001587,0.033872365951538086,0.0,10.0,0.5,1.0,-0.08579687641378284,-16.080321426556534
2.96,148,0.9161789417266846,0.40076944231987,1.1584397554397583,1.2355046272277832,-8.020722389221191,0.9369063377380371,-0.3179134726524353,0.9481196999549866,-0.323527991771698,-1.2340924739837646,0.547350287437439,-1.481967806816101,-1.481967806816101,0.004338725470006466,0.0,10.0,0.5,1.0,-0.06365223772692072,-16.143973664283454
2.98,149,0.9245224595069885,0.3811275064945221,1.1797807216644287,1.067048192024231,-8.42282485961914,0.6266660690307617,-0.30403926968574524,0.9526594877243042,-0.30892980098724365,-1.2285617589950562,0.5715319514274597,-1.4887105226516724,-1.4887105226516724,-0.025368057191371918,0.0,10.0,0.5,1.0,-0.04117488089249496,-16.18514854517595
3.0,150,0.9311660528182983,0.36459532380104065,1.1975980997085571,0.8908688426017761,-8.808965682983398,0.3139524459838867,-0.2896801233291626,0.9571235179901123,-0.29389262199401855,-1.220846176147461,0.5925281643867493,-1.4914907217025757,-1.4914907217025757,-0.05517007037997246,0.0,10.0,0.5,1.0,-0.017481170689231707,-16.20262971586518
3.02,151,0.9362301826477051,0.3513873219490051,1.2117438316345215,0.7072831988334656,-9.179282188415527,0.0,-0.2748539447784424,0.9614859819412231,-0.2784378230571747,-1.2110841274261475,0.610098659992218,-1.490181565284729,-1.490181565284729,-0.08498679846525192,0.0,10.0,0.5,1.0,-0.0060347832095182154,-16.208664499074697
3.04,152,0.9398107528686523,0.3416954576969147,1.2220759391784668,0.516608476638794,-9.533734321594238,-0.3139524459838867,-0.2595800459384918,0.965721607208252,-0.262587308883667,-1.1993907690048218,0.6240261197090149,-1.4846632480621338,-1.4846632480621338,-0.11473524570465088,0.0,10.0,0.5,1.0,-0.02287274866687204,-16.231537247741567
3.06,153,0.9419727325439453,0.33568939566612244,1.228459358215332,0.31916770339012146,-9.872039794921875,-0.6266660690307617,-0.2438790500164032,0.9698056578636169,-0.24636366963386536,-1.185851812362671,0.6341162919998169,-1.474822998046875,-1.474822998046875,-0.14433011412620544,0.0,10.0,0.5,1.0,-0.04016496313469431,-16.27170221087626
3.08,154,0.9427443146705627,0.333516389131546,1.2307652235031128,0.11529535800218582,-10.19361686706543,-0.9369063377380371,-0.22777298092842102,0.973714292049408,-0.22978992760181427,-1.1705173254013062,0.6401978731155396,-1.4605551958084106,-1.4605551958084106,-0.17368389666080475,0.0,10.0,0.5,1.0,-0.05788242661908174,-16.32958463749534
3.1,155,0.9421112537384033,0.3353005051612854,1.2288721799850464,-0.0946553498506546,-10.497535705566406,-1.243449330329895,-0.21128518879413605,0.9774244427680969,-0.2128896415233612,-1.1533963680267334,0.6421239376068115,-1.4417617321014404,-1.4417617321014404,-0.20270705223083496,0.0,10.0,0.5,1.0,-0.07599472125603704,-16.40557935875138
3.12,156,0.9400122165679932,0.34114083647727966,1.2226660251617432,-0.3103046119213104,-10.782463073730469,-1.5450849533081055,-0.1944403052330017,0.9809143543243408,-0.19568683207035065,-1.13445246219635,0.6397734880447388,-1.4183528423309326,-1.4183528423309326,-0.2313082069158554,0.0,10.0,0.5,1.0,-0.09446937614198993,-16.50004873489337
3.14,157,0.9363346695899963,0.3511087894439697,1.2120412588119507,-0.5312371850013733,-11.046627044677734,-1.8406227827072144,-0.17726421356201172,0.9841632843017578,-0.1782059371471405,-1.1135988235473633,0.6330544948577881,-1.3902472257614136,-1.3902472257614136,-0.25939419865608215,0.0,10.0,0.5,1.0,-0.11327116704544307,-16.613319901938812
3.16,158,0.9309306740760803,0.36519598960876465,1.1969530582427979,-0.7544147968292236,-11.158881187438965,-2.0,-0.1597839742898941,0.9871519804000854,-0.1604718118906021,-1.0907145738601685,0.6219559907913208,-1.3574248552322388,-1.3574248552322388,-0.28687092661857605,0.0,10.0,0.5,1.0,-0.13215513191144856,-16.745475033850262
3.18,159,0.9236227869987488,0.3833027482032776,1.177426815032959,-0.9763089418411255,-11.094709396362305,-2.0,-0.14202775061130524,0.9898626804351807,-0.14250962436199188,-1.065650463104248,0.6065599322319031,-1.3199365139007568,-1.3199365139007568,-0.31364452838897705,0.0,10.0,0.5,1.0,-0.15083719142476168,-16.896312225275025
3.2,160,0.9141863584518433,0.4052940309047699,1.1534959077835083,-1.1965473890304565,-11.011923789978027,-2.0,-0.12402476370334625,0.9922791123390198,-0.12434494495391846,-1.0382111072540283,0.5869850516319275,-1.2778408527374268,-1.2778408527374268,-0.3396223187446594,0.0,10.0,0.5,1.0,-0.1692858790760228,-17.065598104351047
3.22,161,0.9023544788360596,0.4309946298599243,1.1252015829086304,-1.4147142171859741,-10.908341407775879,-2.0,-0.10580514371395111,0.9943869113922119,-0.10600355267524719,-1.0081596374511719,0.5633922815322876,-1.2312051057815552,-1.2312051057815552,-0.36471277475357056,0.0,10.0,0.5,1.0,-0.18746634603900525,-17.253064450390053
3.24,162,0.8878239393234253,0.4601832330226898,1.0925947427749634,-1.6303415298461914,-10.78136157989502,-2.0,-0.08739987760782242,0.9961733222007751,-0.08751153200864792,-0.9752238392829895,0.5359900593757629,-1.180106282234192,-1.180106282234192,-0.3888258934020996,0.0,10.0,0.5,1.0,-0.2053397078800293,-17.45840415827008
3.2600000000000002,163,0.8702633380889893,0.49258673191070557,1.0557366609573364,-1.8429021835327148,-10.628036499023438,-2.0,-0.06884065270423889,0.9976276755332947,-0.06889514625072479,-0.9391040205955505,0.5050409436225891,-1.1246318817138672,-1.1246318817138672,-0.4118732810020447,0.0,10.0,0.5,1.0,-0.2228624906236651,-17.681266648893747
3.2800000000000002,164,0.8493225574493408,0.527874231338501,1.0147006511688232,-2.051805019378662,-10.445137977600098,-2.0,-0.05015980079770088,0.9987412095069885,-0.05018085613846779,-0.8994823694229126,0.47086697816848755,-1.064881443977356,-1.064881443977356,-0.4337683916091919,0.0,10.0,0.5,1.0,-0.23998620005837512,-17.921252848952122
3.3000000000000003,165,0.824644148349762,0.5656518340110779,0.9695727825164795,-2.256390333175659,-10.229264259338379,-2.0,-0.031390100717544556,0.9995071887969971,-0.031395260244607925,-0.8560342788696289,0.4338553547859192,-1.000968098640442,-1.000968098640442,-0.4544268846511841,0.0,10.0,0.5,1.0,-0.2566570426647674,-18.17790989161689
3.3200000000000003,166,0.7958767414093018,0.6054587364196777,0.920454204082489,-2.4559290409088135,-9.97693920135498,-2.0,-0.01256471686065197,0.9999210834503174,-0.012565047480165958,-0.8084414601325989,0.39446234703063965,-0.9330192804336548,-0.9330192804336548,-0.4737667739391327,0.0,10.0,0.5,1.0,-0.2728158262927871,-18.450725717909677
3.34,167,0.7626897692680359,0.6467645168304443,0.8674617409706116,-2.6496241092681885,-9.684754371643066,-2.0,0.006282978691160679,0.9999802708625793,0.006283020135015249,-0.7564067840576172,0.3532157242298126,-0.8611786961555481,-0.8611786961555481,-0.49170875549316406,0.0,10.0,0.5,1.0,-0.2883980670731799,-18.73912378498286
3.36,168,0.7247899174690247,0.6889699101448059,0.810729444026947,-2.8366141319274902,-9.349505424499512,-2.0,0.025119516998529434,0.9996844530105591,0.025122158229351044,-0.6996704339981079,0.3107145428657532,-0.7856072783470154,-0.7856072783470154,-0.5081766247749329,0.0,10.0,0.5,1.0,-0.30333433200559257,-19.042458116988453
3.38,169,0.6819385886192322,0.7314094305038452,0.7504098415374756,-3.015981435775757,-8.968358993530273,-2.0,0.04391147568821907,0.9990354180335999,0.04392559826374054,-0.6380270719528198,0.26762598752975464,-0.7064842581748962,-0.7064842581748962,-0.5230975151062012,0.0,10.0,0.5,1.0,-0.3175508358414577,-19.36000895282991
3.4,170,0.6339689493179321,0.7733584642410278,0.6866745948791504,-3.1867618560791016,-8.539018630981445,-2.0,0.06262560933828354,0.9980370998382568,0.06266661733388901,-0.5713433623313904,0.22467860579490662,-0.6240079998970032,-0.6240079998970032,-0.5364024639129639,0.0,10.0,0.5,1.0,-0.33097030869684413,-19.690979261526756
3.42,171,0.5808035135269165,0.8140437602996826,0.6197153925895691,-3.3479597568511963,-8.059897422790527,-2.0,0.08122898638248444,0.9966954588890076,0.08131857961416245,-0.4995745122432709,0.18265168368816376,-0.5383968353271484,-0.5383968353271484,-0.5480265021324158,0.0,10.0,0.5,1.0,-0.34351313706662046,-20.034492398593375
3.44,172,0.5224690437316895,0.8526582717895508,0.5497440695762634,-3.498565435409546,-7.530284404754639,-2.0,0.09968913346529007,0.9950186610221863,0.09985499083995819,-0.42277991771698,0.1423603743314743,-0.44988909363746643,-0.44988909363746643,-0.557909369468689,0.0,10.0,0.5,1.0,-0.3550987700528949,-20.38959116864627
3.46,173,0.4591095447540283,0.888379693031311,0.47699257731437683,-3.637575387954712,-6.950492858886719,-2.0,0.11797410994768143,0.9930166602134705,0.11824949830770493,-0.3411354124546051,0.10463700443506241,-0.3587431013584137,-0.3587431013584137,-0.5659956932067871,0.0,10.0,0.5,1.0,-0.3656473634266817,-20.75523853207295
3.48,174,0.3909949064254761,0.9203928709030151,0.4017122983932495,-3.764014959335327,-6.321985721588135,-2.0,0.1360526978969574,0.9907016158103943,0.13647596538066864,-0.2549421787261963,0.07030875235795975,-0.2652363181114197,-0.2652363181114197,-0.5722354650497437,0.0,10.0,0.5,1.0,-0.3750816209436211,-21.130320153016573
3.5,175,0.3185249865055084,0.9479144811630249,0.3241730034351349,-3.8769640922546387,-5.647459030151367,-2.0,0.15389446914196014,0.9880872964859009,0.15450850129127502,-0.16463050246238708,0.040172819048166275,-0.16966450214385986,-0.16966450214385986,-0.5765844583511353,0.0,10.0,0.5,1.0,-0.38332877131044035,-21.513648924327015
