time,angle,velocity,acceleration,torque,target,error,reward,pid_integral,pid_derivative
3.66,0.564359742215389,-0.025002063087211007,-0.009604648653185999,2.5625024890743893,0.5235987901687622,-0.040760952046626775,-0.10642576721490979,0.2723552049842591,0.024906016600678704
3.67,0.5641088041477548,-0.02509380676342019,-0.009174367620918271,2.561887065043755,0.5235987901687622,-0.040510013978992565,-0.10614329701851548,0.2719475954637928,0.025002063087209425
3.68,0.5638569911491224,-0.025181299863244477,-0.008749309982428635,2.561262881084313,0.5235987901687622,-0.04025820098036015,-0.10585951053842613,0.2715424953240029,0.02509380676342099
3.69,0.5636043452044689,-0.025264594465343026,-0.008329460209854908,2.5606301219708083,0.5235987901687622,-0.040005555035706686,-0.10557445955088256,0.2711399133141993,0.02518129986324169
3.7,0.5633509077796872,-0.025343742478164007,-0.007914801282098122,2.5599889719348177,0.5235987901687622,-0.03975211761092501,-0.10528819528048665,0.27073985776384224,0.025264594465346235
3.71,0.5630967198234248,-0.025418795626238964,-0.007505314807495694,2.5593396145497573,0.5235987901687622,-0.03949792965466259,-0.10500076839587069,0.270342336587733,0.02534374247816773
3.72,0.5628418217690488,-0.02548980543759005,-0.007100981135108493,2.558682232627657,0.5235987901687622,-0.03924303160028664,-0.10471222900611239,0.26994735729118635,0.02541879562624194
3.73,0.5625862535367272,-0.025556823232163853,-0.006701779457380375,2.55801700812492,0.5235987901687622,-0.03898746336796499,-0.10442262665774238,0.26955492697518346,0.02548980543759516
3.74,0.5623300545356151,-0.025619900111205664,-0.006307687904180903,2.5573441220570334,0.5235987901687622,-0.038731264366852924,-0.10413201033233123,0.2691650523415038,0.02555682323216457
3.75,0.5620732636661402,-0.025679086947490937,-0.005918683628527363,2.5566637544218906,0.5235987901687622,-0.03847447349737798,-0.10384042844463082,0.26877773969783525,0.02561990011120674
3.7600000000000002,0.5618159193223767,-0.025734434376350174,-0.005534742885923753,2.555976084129778,0.5235987901687622,-0.038217129153614526,-0.10354792884116114,0.26839299496286145,0.025679086947494323
3.77,0.5615580593945025,-0.025785992787417576,-0.0051558411067402915,2.555281288940562,0.5235987901687622,-0.03795926922574033,-0.10325455879926176,0.2680108236713253,0.025734434376345483
3.7800000000000002,0.5612997212713321,-0.02583381231703996,-0.004781952962238371,2.554579545407469,0.5235987901687622,-0.03770093110256989,-0.10296036502657102,0.2676312309790679,0.025785992787419332
3.79,0.5610409418429191,-0.02587794284130498,-0.0044130524265020565,2.5538710288251663,0.5235987901687622,-0.037442151674156876,-0.10266539366080771,0.2672542216680422,0.02583381231704429
3.8000000000000003,0.5607817575032228,-0.0259184339696245,-0.004049112831951876,2.553155913184452,0.5235987901687622,-0.03718296733446058,-0.10236969026996734,0.26687980015130064,0.025877942841301405
3.81,0.5605222041528345,-0.02595533503883178,-0.0036901069207281104,2.552434371131249,0.5235987901687622,-0.036923413984072284,-0.10207329985281102,0.26650797047795605,0.02591843396962945
3.8200000000000003,0.5602623172017569,-0.02598869510776296,-0.0033360068931179224,2.551706573928728,0.5235987901687622,-0.03666352703299469,-0.10177626683957897,0.2661387363381153,0.02595533503882974
3.83,0.5600021315722342,-0.02601856295226342,-0.002986784450045854,2.5509726914254993,0.5235987901687622,-0.03640334140347201,-0.10147863509307668,0.26577210106778537,0.025988695107759252
3.84,0.5597416817016282,-0.026044987060603934,-0.002642410834051534,2.550232892025466,0.5235987901687622,-0.036142891532865984,-0.1011804479099027,0.26540806765375063,0.02601856295226801
3.85,0.5594810015453355,-0.026068015629268707,-0.0023028568664772778,2.549487342661588,0.5235987901687622,-0.035882211376573325,-0.10088174802192863,0.265046638738422,0.026044987060602764
3.86,0.5592201245797448,-0.02608769655907794,-0.001968092980923354,2.5487362087734877,0.5235987901687622,-0.035621334410982586,-0.10058257759802486,0.26468781662465624,0.02606801562926586
3.87,0.5589590838052285,-0.02610407745163289,-0.0016380892554951065,2.5479796542863773,0.5235987901687622,-0.03536029363646631,-0.10028297824589917,0.2643316032805464,0.026087696559073947
3.88,0.558697911749168,-0.026117205606049833,-0.001312815441694315,2.547217841593429,0.5235987901687622,-0.035099121580405845,-0.0999829910141534,0.26397800034418173,0.02610407745162746
3.89,0.5584366404690084,-0.026127128015963515,-0.0009922409913680139,2.5464509315401838,0.5235987901687622,-0.03483785030024622,-0.09968265639448329,0.26362700912837767,0.02611720560604658
3.9,0.5581753015553406,-0.02613389136678127,-0.0006763350817755032,2.545679083410915,0.5235987901687622,-0.03457651138657836,-0.09938201432401468,0.2632786306253752,0.02612712801596251
3.91,0.5579139261350089,-0.026137542033166816,-0.0003650666385545051,2.5449024549171737,0.5235987901687622,-0.03431513596624669,-0.0990811041877848,0.2629328655115094,0.026133891366786344
3.92,0.5576525448742415,-0.026138126076740972,-5.8404357415692276e-05,2.544121202187669,0.5235987901687622,-0.03405375470547933,-0.09877996482132244,0.26258971415184695,0.02613754203316665
3.93,0.5573911879818018,-0.026135689243976593,0.00024368327643790877,2.543335479760485,0.5235987901687622,-0.033792397813039554,-0.09847863451337678,0.26224917660479213,0.026138126076735713
3.94,0.557129885212159,-0.026130276964281253,0.0005412279695338681,2.542545440576001,0.5235987901687622,-0.0335310950433968,-0.09817715100870915,0.26191125262666176,0.02613568924397791
3.95,0.5568686658686764,-0.026121934348255656,0.0008342616025596855,2.5417512359710672,0.5235987901687622,-0.03326987569991424,-0.09787555151097282,0.2615759416762278,0.026130276964275723
3.96,0.5566075588068155,-0.026110706186103012,0.0011228162152645271,2.540953015675699,0.5235987901687622,-0.03300876863805324,-0.09757387268574508,0.2612432429192286,0.026121934348255493
3.97,0.5563465924373535,-0.026096636946198088,0.0014069239904924077,2.5401509278089476,0.5235987901687622,-0.03274780226859131,-0.09727215066353778,0.2609131552328481,0.026110706186099897
3.98,0.5560857947296156,-0.026079770773787644,0.0016866172410445537,2.5393451188776437,0.5235987901687622,-0.032487004560853405,-0.09697042104297417,0.2605856772101622,0.026096636946193463
3.99,0.5558251932147174,-0.02606015148982483,0.001961928396281426,2.5385357337749053,0.5235987901687622,-0.03222640304595514,-0.0966687188939718,0.26026080716455363,0.02607977077379031
4.0,0.555564814988818,-0.02603782258992798,0.0022328899896848914,2.5377229157796517,0.5235987901687622,-0.03196602482005584,-0.09636707876099283,0.2599385431340941,0.02606015148982621
4.01,0.5553046867163836,-0.026012827243448316,0.0024995346479663033,2.536906806557681,0.5235987901687622,-0.03170589654762135,-0.09606553466638947,0.2596188828858935,0.02603782258993048
4.0200000000000005,0.5550448346334571,-0.02598520829264993,0.0027618950798385944,2.5360875461624492,0.5235987901687622,-0.0314460444646949,-0.09576412011374764,0.2593018239204173,0.026012827243449
4.03,0.5547852845509372,-0.025955008251988643,0.0030200040661288174,2.5352652730372025,0.5235987901687622,-0.031186494382175023,-0.0954628680913124,0.25898736347577034,0.025985208292644835
4.04,0.5545260618578624,-0.02592226930748502,0.003273894450362358,2.534440124017613,0.5235987901687622,-0.030927271689100144,-0.09516181107545033,0.2586754985319486,0.02595500825198771
4.05,0.5542671915247004,-0.02588703331619127,0.0035235991293748395,2.533612234334453,0.5235987901687622,-0.03066840135593818,-0.09486098103412428,0.2583662258150576,0.025922269307487866
4.0600000000000005,0.554008698106643,-0.02584934180573932,0.0037691510451950336,2.5327817376175648,0.5235987901687622,-0.030409907937880787,-0.09456040943044308,0.2580595418014982,0.02588703331619646
4.07,0.5537506057469033,-0.02580923597397061,0.004010583176871051,2.531948765899779,0.5235987901687622,-0.03015181557814106,-0.09426012722621677,0.2577554427221194,0.02584934180573928
4.08,0.5534929381800169,-0.025766756688639245,0.0042479285331364774,2.5311134496216954,0.5235987901687622,-0.029894148011254673,-0.09396016488556332,0.25745392456633803,0.025809235973972555
4.09,0.553235718735145,-0.02572194448719221,0.004481220144703313,2.530275917636096,0.5235987901687622,-0.02963692856638278,-0.09366055237850286,0.2571549830862255,0.025766756688638814
4.1,0.5529789703393788,-0.025674839576613505,0.004710491057870393,2.529436297213681,0.5235987901687622,-0.02938018017061661,-0.09336131918462447,0.25685861380056163,0.02572194448718923
4.11,0.5527227155210455,-0.025625481833334778,0.0049357743278726635,2.5285947140485594,0.5235987901687622,-0.029123925352283253,-0.09306249429674561,0.25656481199885545,0.025674839576617092
4.12,0.5524669764130133,-0.02557391080321139,0.0051571030123388276,2.5277512922638508,0.5235987901687622,-0.028868186244251137,-0.09276410622458058,0.25627357274533263,0.025625481833335684
